#SEQID	AVERAGE_POS_CONS	MAX_POS_CONS	MIN_POS_CONS
Q16659_ENSG00000069956_ENSEMBL_ORTHOLOGUES_ALN_IDR_323_336_CONS.out.txt	0.41	0.84	0.24
Q16665_ENSG00000100644_ENSEMBL_ORTHOLOGUES_ALN_IDR_10_28_CONS.out.txt	0.82	0.96	0.42
Q16670_ENSG00000197062_ENSEMBL_ORTHOLOGUES_ALN_IDR_52_74_CONS.out.txt	0.71	0.86	0.53
Q16670_ENSG00000197062_ENSEMBL_ORTHOLOGUES_ALN_IDR_82_109_CONS.out.txt	0.74	0.91	0.58
Q16670_ENSG00000197062_ENSEMBL_ORTHOLOGUES_ALN_IDR_230_251_CONS.out.txt	0.50	0.81	0.31
Q16670_ENSG00000197062_ENSEMBL_ORTHOLOGUES_ALN_IDR_462_472_CONS.out.txt	0.86	1.00	0.71
Q16671_ENSG00000135409_ENSEMBL_ORTHOLOGUES_ALN_IDR_145_173_CONS.out.txt	0.42	0.60	0.16
Q16676_ENSG00000251493_ENSEMBL_ORTHOLOGUES_ALN_IDR_168_181_CONS.out.txt	0.98	1.00	0.77
Q16676_ENSG00000251493_ENSEMBL_ORTHOLOGUES_ALN_IDR_213_224_CONS.out.txt	0.97	1.00	0.66
Q16696_ENSG00000197838_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_24_CONS.out.txt	0.68	0.78	0.51
Q16706_ENSG00000112893_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_22_CONS.out.txt	0.29	0.40	0.12
Q16706_ENSG00000112893_ENSEMBL_ORTHOLOGUES_ALN_IDR_109_121_CONS.out.txt	0.35	0.55	0.22
Q16739_ENSG00000148154_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_41_CONS.out.txt	0.50	0.81	0.28
Q16760_ENSG00000077044_ENSEMBL_ORTHOLOGUES_ALN_IDR_533_555_CONS.out.txt	0.55	0.83	0.37
Q16760_ENSG00000077044_ENSEMBL_ORTHOLOGUES_ALN_IDR_608_629_CONS.out.txt	0.45	0.77	0.27
Q16777_ENSG00000184260_ENSEMBL_ORTHOLOGUES_ALN_IDR_11_23_CONS.out.txt	0.55	0.84	0.12
Q16778_ENSG00000184678_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_23_CONS.out.txt	0.61	1.00	0.36
Q16778_ENSG00000184678_ENSEMBL_ORTHOLOGUES_ALN_IDR_115_125_CONS.out.txt	0.27	0.44	0.12
Q16795_ENSG00000139180_ENSEMBL_ORTHOLOGUES_ALN_IDR_36_46_CONS.out.txt	0.49	0.66	0.32
Q16828_ENSG00000139318_ENSEMBL_ORTHOLOGUES_ALN_IDR_363_374_CONS.out.txt	0.62	0.81	0.52
Q16832_ENSG00000162733_ENSEMBL_ORTHOLOGUES_ALN_IDR_399_428_CONS.out.txt	0.73	0.87	0.54
Q16836_ENSG00000138796_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_22_CONS.out.txt	0.24	0.44	0.05
Q16842_ENSG00000157350_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_23_CONS.out.txt	0.48	0.64	0.28
Q16853_ENSG00000131471_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_24_CONS.out.txt	0.69	0.95	0.43
Q16877_ENSG00000114268_ENSEMBL_ORTHOLOGUES_ALN_IDR_449_468_CONS.out.txt	0.32	0.78	0.20
Q16890_ENSG00000111907_ENSEMBL_ORTHOLOGUES_ALN_IDR_144_156_CONS.out.txt	0.41	0.63	0.27
Q16891_ENSG00000132305_ENSEMBL_ORTHOLOGUES_ALN_IDR_64_88_CONS.out.txt	0.59	0.79	0.33
Q16891_ENSG00000132305_ENSEMBL_ORTHOLOGUES_ALN_IDR_203_238_CONS.out.txt	0.40	0.66	0.21
Q17R89_ENSG00000006740_ENSEMBL_ORTHOLOGUES_ALN_IDR_28_55_CONS.out.txt	0.64	0.97	0.34
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_209_222_CONS.out.txt	0.72	0.99	0.34
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_372_396_CONS.out.txt	0.61	0.78	0.34
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_403_424_CONS.out.txt	0.54	0.73	0.32
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_434_455_CONS.out.txt	0.48	0.72	0.34
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_728_742_CONS.out.txt	0.80	0.92	0.33
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_816_839_CONS.out.txt	0.39	0.62	0.27
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_844_865_CONS.out.txt	0.47	0.59	0.37
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_903_917_CONS.out.txt	0.66	0.81	0.48
Q17R98_ENSG00000151612_ENSEMBL_ORTHOLOGUES_ALN_IDR_927_952_CONS.out.txt	0.55	0.78	0.19
Q17RB0_ENSG00000212747_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_14_CONS.out.txt	0.46	0.71	0.18
Q17RQ9_ENSG00000179846_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_12_CONS.out.txt	0.28	0.53	0.10
Q17RS7_ENSG00000178295_ENSEMBL_ORTHOLOGUES_ALN_IDR_265_276_CONS.out.txt	0.56	0.97	0.27
Q18PE1_ENSG00000175920_ENSEMBL_ORTHOLOGUES_ALN_IDR_231_248_CONS.out.txt	0.63	0.80	0.46
Q19T08_ENSG00000249751_ENSEMBL_ORTHOLOGUES_ALN_IDR_119_149_CONS.out.txt	0.92	1.00	0.75
Q1ED39_ENSG00000103550_ENSEMBL_ORTHOLOGUES_ALN_IDR_328_341_CONS.out.txt	0.57	0.69	0.39
Q1KMD3_ENSG00000214753_ENSEMBL_ORTHOLOGUES_ALN_IDR_23_42_CONS.out.txt	0.43	0.79	0.10
Q1L5Z9_ENSG00000170500_ENSEMBL_ORTHOLOGUES_ALN_IDR_370_391_CONS.out.txt	0.40	0.74	0.13
Q1L5Z9_ENSG00000170500_ENSEMBL_ORTHOLOGUES_ALN_IDR_742_752_CONS.out.txt	NA	NA	NA
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_57_CONS.out.txt	NA	NA	NA
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_115_137_CONS.out.txt	0.43	0.63	0.31
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_171_200_CONS.out.txt	0.46	0.65	0.25
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_246_275_CONS.out.txt	0.36	0.48	0.25
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_414_445_CONS.out.txt	0.45	0.67	0.16
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_626_667_CONS.out.txt	0.64	0.94	0.46
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_680_703_CONS.out.txt	0.76	0.92	0.52
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_761_787_CONS.out.txt	0.58	0.83	0.14
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_801_868_CONS.out.txt	0.68	0.82	0.46
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_929_961_CONS.out.txt	0.52	0.75	0.24
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_981_991_CONS.out.txt	0.45	0.63	0.25
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_1004_1062_CONS.out.txt	0.49	0.61	0.16
Q1MSJ5_ENSG00000104218_ENSEMBL_ORTHOLOGUES_ALN_IDR_1163_1178_CONS.out.txt	NA	NA	NA
Q1W4C9_ENSG00000214510_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_26_CONS.out.txt	0.62	0.92	0.28
Q1W6H9_ENSG00000184731_ENSEMBL_ORTHOLOGUES_ALN_IDR_34_49_CONS.out.txt	0.72	0.90	0.60
Q1W6H9_ENSG00000184731_ENSEMBL_ORTHOLOGUES_ALN_IDR_97_110_CONS.out.txt	0.50	0.61	0.33
Q1W6H9_ENSG00000184731_ENSEMBL_ORTHOLOGUES_ALN_IDR_214_238_CONS.out.txt	0.66	0.83	0.46
Q1X8D7_ENSG00000159708_ENSEMBL_ORTHOLOGUES_ALN_IDR_131_148_CONS.out.txt	0.68	0.83	0.54
Q1X8D7_ENSG00000159708_ENSEMBL_ORTHOLOGUES_ALN_IDR_545_563_CONS.out.txt	0.71	0.98	0.56
Q1XH10_ENSG00000180592_ENSEMBL_ORTHOLOGUES_ALN_IDR_44_79_CONS.out.txt	0.80	1.00	0.63
Q27J81_ENSG00000203485_ENSEMBL_ORTHOLOGUES_ALN_IDR_933_950_CONS.out.txt	NA	NA	NA
Q27J81_ENSG00000203485_ENSEMBL_ORTHOLOGUES_ALN_IDR_971_982_CONS.out.txt	NA	NA	NA
Q29RF7_ENSG00000121892_ENSEMBL_ORTHOLOGUES_ALN_IDR_640_650_CONS.out.txt	0.55	0.71	0.29
Q29RF7_ENSG00000121892_ENSEMBL_ORTHOLOGUES_ALN_IDR_1111_1132_CONS.out.txt	0.35	0.49	0.21
Q2HXU8_ENSG00000256660_ENSEMBL_ORTHOLOGUES_ALN_IDR_40_99_CONS.out.txt	0.42	0.60	0.22
Q2I0M5_ENSG00000101282_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_18_CONS.out.txt	0.26	0.40	0.10
Q2I0M5_ENSG00000101282_ENSEMBL_ORTHOLOGUES_ALN_IDR_142_169_CONS.out.txt	0.56	0.80	0.29
Q2I0M5_ENSG00000101282_ENSEMBL_ORTHOLOGUES_ALN_IDR_183_197_CONS.out.txt	0.56	0.79	0.28
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_93_120_CONS.out.txt	0.52	0.76	0.08
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_213_239_CONS.out.txt	0.35	0.60	0.10
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_247_286_CONS.out.txt	0.52	0.70	0.29
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_292_322_CONS.out.txt	0.42	0.57	0.19
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_331_351_CONS.out.txt	0.57	0.82	0.25
Q2KHM9_ENSG00000198920_ENSEMBL_ORTHOLOGUES_ALN_IDR_602_701_CONS.out.txt	0.45	0.73	0.23
Q2KHR2_ENSG00000181827_ENSEMBL_ORTHOLOGUES_ALN_IDR_65_86_CONS.out.txt	0.65	0.82	0.39
Q2KHR2_ENSG00000181827_ENSEMBL_ORTHOLOGUES_ALN_IDR_117_127_CONS.out.txt	0.49	0.72	0.29
Q2KHR2_ENSG00000181827_ENSEMBL_ORTHOLOGUES_ALN_IDR_156_170_CONS.out.txt	0.62	0.74	0.37
Q2KHR2_ENSG00000181827_ENSEMBL_ORTHOLOGUES_ALN_IDR_789_799_CONS.out.txt	0.69	0.82	0.60
Q2KHR3_ENSG00000060749_ENSEMBL_ORTHOLOGUES_ALN_IDR_1127_1138_CONS.out.txt	0.94	1.00	0.64
Q2KHR3_ENSG00000060749_ENSEMBL_ORTHOLOGUES_ALN_IDR_1358_1445_CONS.out.txt	0.87	1.00	0.56
Q2KHR3_ENSG00000060749_ENSEMBL_ORTHOLOGUES_ALN_IDR_1538_1556_CONS.out.txt	0.74	0.95	0.57
Q2KHT3_ENSG00000038532_ENSEMBL_ORTHOLOGUES_ALN_IDR_363_380_CONS.out.txt	0.39	0.67	0.14
Q2KHT3_ENSG00000038532_ENSEMBL_ORTHOLOGUES_ALN_IDR_812_822_CONS.out.txt	0.49	0.73	0.25
Q2KJY2_ENSG00000162849_ENSEMBL_ORTHOLOGUES_ALN_IDR_177_206_CONS.out.txt	NA	NA	NA
Q2LD37_ENSG00000138688_ENSEMBL_ORTHOLOGUES_ALN_IDR_1192_1214_CONS.out.txt	NA	NA	NA
Q2LD37_ENSG00000138688_ENSEMBL_ORTHOLOGUES_ALN_IDR_1221_1241_CONS.out.txt	NA	NA	NA
Q2LD37_ENSG00000138688_ENSEMBL_ORTHOLOGUES_ALN_IDR_1263_1324_CONS.out.txt	NA	NA	NA
Q2LD37_ENSG00000138688_ENSEMBL_ORTHOLOGUES_ALN_IDR_1376_1400_CONS.out.txt	NA	NA	NA
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_345_359_CONS.out.txt	0.57	0.73	0.29
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_406_452_CONS.out.txt	0.59	0.85	0.12
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_488_526_CONS.out.txt	0.78	0.93	0.62
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_707_772_CONS.out.txt	0.83	0.99	0.46
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_776_850_CONS.out.txt	0.84	0.99	0.57
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_858_879_CONS.out.txt	0.79	1.00	0.57
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_924_1042_CONS.out.txt	0.83	0.97	0.50
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_1052_1071_CONS.out.txt	0.83	0.95	0.53
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_1128_1170_CONS.out.txt	0.79	1.00	0.58
Q2M1P5_ENSG00000166813_ENSEMBL_ORTHOLOGUES_ALN_IDR_1184_1210_CONS.out.txt	0.75	1.00	0.54
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_62_73_CONS.out.txt	NA	NA	NA
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_92_106_CONS.out.txt	NA	NA	NA
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_226_274_CONS.out.txt	0.41	0.62	0.25
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_403_452_CONS.out.txt	0.40	0.81	0.16
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_477_490_CONS.out.txt	0.68	0.98	0.51
Q2M243_ENSG00000162592_ENSEMBL_ORTHOLOGUES_ALN_IDR_607_632_CONS.out.txt	0.47	0.83	0.21
Q2M2H8_ENSG00000257743_ENSEMBL_ORTHOLOGUES_ALN_IDR_6_26_CONS.out.txt	0.37	0.63	0.11
Q2M2I5_ENSG00000167916_ENSEMBL_ORTHOLOGUES_ALN_IDR_346_356_CONS.out.txt	0.56	0.74	0.41
Q2M2I8_ENSG00000115977_ENSEMBL_ORTHOLOGUES_ALN_IDR_323_346_CONS.out.txt	0.60	0.83	0.25
Q2M2W7_ENSG00000186665_ENSEMBL_ORTHOLOGUES_ALN_IDR_79_93_CONS.out.txt	0.63	0.89	0.37
Q2M2Z5_ENSG00000088970_ENSEMBL_ORTHOLOGUES_ALN_IDR_13_83_CONS.out.txt	0.47	0.73	0.09
Q2M2Z5_ENSG00000088970_ENSEMBL_ORTHOLOGUES_ALN_IDR_90_117_CONS.out.txt	0.48	0.84	0.14
Q2M2Z5_ENSG00000088970_ENSEMBL_ORTHOLOGUES_ALN_IDR_559_571_CONS.out.txt	0.74	0.89	0.34
Q2M329_ENSG00000173013_ENSEMBL_ORTHOLOGUES_ALN_IDR_216_246_CONS.out.txt	0.47	0.82	0.27
Q2M3C6_ENSG00000169758_ENSEMBL_ORTHOLOGUES_ALN_IDR_233_247_CONS.out.txt	0.53	0.83	0.38
Q2M3C6_ENSG00000169758_ENSEMBL_ORTHOLOGUES_ALN_IDR_269_281_CONS.out.txt	0.45	0.66	0.32
Q2M3C6_ENSG00000169758_ENSEMBL_ORTHOLOGUES_ALN_IDR_326_336_CONS.out.txt	0.56	0.76	0.30
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_394_408_CONS.out.txt	0.85	1.00	0.44
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_613_652_CONS.out.txt	0.85	1.00	0.69
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_668_686_CONS.out.txt	0.64	0.83	0.08
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_699_717_CONS.out.txt	0.63	1.00	0.10
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_928_946_CONS.out.txt	0.91	1.00	0.43
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_1001_1020_CONS.out.txt	0.95	1.00	0.82
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_1127_1139_CONS.out.txt	0.94	1.00	0.79
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_1148_1166_CONS.out.txt	0.93	1.00	0.78
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_1192_1204_CONS.out.txt	0.96	1.00	0.87
Q2M3C7_ENSG00000153820_ENSEMBL_ORTHOLOGUES_ALN_IDR_1300_1316_CONS.out.txt	0.88	1.00	0.60
Q2M3G4_ENSG00000164403_ENSEMBL_ORTHOLOGUES_ALN_IDR_109_123_CONS.out.txt	0.52	0.80	0.10
Q2M3G4_ENSG00000164403_ENSEMBL_ORTHOLOGUES_ALN_IDR_134_154_CONS.out.txt	0.51	0.75	0.18
Q2M3G4_ENSG00000164403_ENSEMBL_ORTHOLOGUES_ALN_IDR_539_554_CONS.out.txt	0.57	0.80	0.22
Q2M3G4_ENSG00000164403_ENSEMBL_ORTHOLOGUES_ALN_IDR_569_587_CONS.out.txt	0.69	0.86	0.35
Q2M3X9_ENSG00000251192_ENSEMBL_ORTHOLOGUES_ALN_IDR_566_576_CONS.out.txt	0.31	0.65	0.09
Q2MKA7_ENSG00000169218_ENSEMBL_ORTHOLOGUES_ALN_IDR_148_177_CONS.out.txt	0.47	0.66	0.30
Q2NKQ1_ENSG00000167037_ENSEMBL_ORTHOLOGUES_ALN_IDR_671_684_CONS.out.txt	0.83	1.00	0.68
Q2NKX8_ENSG00000186871_ENSEMBL_ORTHOLOGUES_ALN_IDR_633_660_CONS.out.txt	0.43	0.68	0.26
Q2NL98_ENSG00000187650_ENSEMBL_ORTHOLOGUES_ALN_IDR_5_19_CONS.out.txt	0.72	1.00	0.57
Q2NKX8_ENSG00000186871_ENSEMBL_ORTHOLOGUES_ALN_IDR_667_677_CONS.out.txt	0.58	0.90	0.19
Q2NKX8_ENSG00000186871_ENSEMBL_ORTHOLOGUES_ALN_IDR_694_718_CONS.out.txt	0.35	0.55	0.09
Q2NKX9_ENSG00000168887_ENSEMBL_ORTHOLOGUES_ALN_IDR_25_51_CONS.out.txt	0.58	0.89	0.17
Q2NL68_ENSG00000167595_ENSEMBL_ORTHOLOGUES_ALN_IDR_100_120_CONS.out.txt	0.83	0.93	0.51
Q2NL68_ENSG00000167595_ENSEMBL_ORTHOLOGUES_ALN_IDR_191_210_CONS.out.txt	0.76	0.95	0.51
Q2NL68_ENSG00000167595_ENSEMBL_ORTHOLOGUES_ALN_IDR_281_300_CONS.out.txt	0.88	1.00	0.56
Q2NL68_ENSG00000167595_ENSEMBL_ORTHOLOGUES_ALN_IDR_390_448_CONS.out.txt	0.56	0.86	0.20
Q2NL82_ENSG00000167721_ENSEMBL_ORTHOLOGUES_ALN_IDR_48_77_CONS.out.txt	0.54	0.80	0.34
Q2NL82_ENSG00000167721_ENSEMBL_ORTHOLOGUES_ALN_IDR_342_363_CONS.out.txt	0.55	0.71	0.38
Q2QGD7_ENSG00000070476_ENSEMBL_ORTHOLOGUES_ALN_IDR_183_194_CONS.out.txt	NA	NA	NA
Q2QGD7_ENSG00000070476_ENSEMBL_ORTHOLOGUES_ALN_IDR_363_383_CONS.out.txt	NA	NA	NA
Q2QGD7_ENSG00000070476_ENSEMBL_ORTHOLOGUES_ALN_IDR_457_476_CONS.out.txt	0.50	0.80	0.23
Q2T9L4_ENSG00000205363_ENSEMBL_ORTHOLOGUES_ALN_IDR_45_67_CONS.out.txt	0.81	1.00	0.52
Q2T9L4_ENSG00000205363_ENSEMBL_ORTHOLOGUES_ALN_IDR_185_196_CONS.out.txt	0.78	0.94	0.58
Q2TAA5_ENSG00000253710_ENSEMBL_ORTHOLOGUES_ALN_IDR_10_51_CONS.out.txt	0.47	0.76	0.19
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_124_141_CONS.out.txt	0.34	0.67	0.12
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_405_486_CONS.out.txt	0.57	0.87	0.40
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_520_544_CONS.out.txt	0.59	0.88	0.28
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_577_601_CONS.out.txt	0.38	0.61	0.21
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_658_678_CONS.out.txt	0.29	0.63	0.17
Q2TAC2_ENSG00000176155_ENSEMBL_ORTHOLOGUES_ALN_IDR_694_720_CONS.out.txt	0.34	0.67	0.14
Q2TAC6_ENSG00000196169_ENSEMBL_ORTHOLOGUES_ALN_IDR_420_480_CONS.out.txt	0.62	0.86	0.32
Q2TAC6_ENSG00000196169_ENSEMBL_ORTHOLOGUES_ALN_IDR_503_552_CONS.out.txt	0.36	0.82	0.19
Q2TAC6_ENSG00000196169_ENSEMBL_ORTHOLOGUES_ALN_IDR_556_594_CONS.out.txt	0.50	0.75	0.07
Q2TAC6_ENSG00000196169_ENSEMBL_ORTHOLOGUES_ALN_IDR_598_631_CONS.out.txt	0.57	0.75	0.28
Q2TAK8_ENSG00000160953_ENSEMBL_ORTHOLOGUES_ALN_IDR_80_92_CONS.out.txt	0.40	0.61	0.22
Q2TAL5_ENSG00000188176_ENSEMBL_ORTHOLOGUES_ALN_IDR_6_88_CONS.out.txt	0.56	0.79	0.41
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_28_94_CONS.out.txt	0.73	0.98	0.37
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_132_147_CONS.out.txt	0.61	0.81	0.35
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_229_266_CONS.out.txt	0.50	0.78	0.21
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_287_312_CONS.out.txt	0.64	0.90	0.45
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_354_386_CONS.out.txt	0.59	0.89	0.25
Q2TB10_ENSG00000048405_ENSEMBL_ORTHOLOGUES_ALN_IDR_622_642_CONS.out.txt	0.55	0.94	0.28
Q2TBE0_ENSG00000152404_ENSEMBL_ORTHOLOGUES_ALN_IDR_13_52_CONS.out.txt	0.67	0.98	0.23
Q2TBE0_ENSG00000152404_ENSEMBL_ORTHOLOGUES_ALN_IDR_58_73_CONS.out.txt	0.59	0.96	0.31
Q2TBE0_ENSG00000152404_ENSEMBL_ORTHOLOGUES_ALN_IDR_166_201_CONS.out.txt	0.59	0.83	0.37
Q2TBE0_ENSG00000152404_ENSEMBL_ORTHOLOGUES_ALN_IDR_229_278_CONS.out.txt	0.70	0.91	0.32
Q2TBE0_ENSG00000152404_ENSEMBL_ORTHOLOGUES_ALN_IDR_487_526_CONS.out.txt	0.53	0.87	0.22
Q2UY09_ENSG00000215018_ENSEMBL_ORTHOLOGUES_ALN_IDR_204_236_CONS.out.txt	0.52	0.77	0.11
Q2V2M9_ENSG00000134775_ENSEMBL_ORTHOLOGUES_ALN_IDR_449_497_CONS.out.txt	NA	NA	NA
Q2V2M9_ENSG00000134775_ENSEMBL_ORTHOLOGUES_ALN_IDR_1265_1275_CONS.out.txt	0.58	0.90	0.37
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_453_472_CONS.out.txt	0.78	1.00	0.60
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_512_557_CONS.out.txt	0.79	0.94	0.34
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_561_581_CONS.out.txt	0.78	0.87	0.55
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_599_723_CONS.out.txt	0.84	0.95	0.51
Q30KP9_ENSG00000205883_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_18_CONS.out.txt	0.66	0.88	0.41
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_738_786_CONS.out.txt	0.85	0.93	0.69
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_823_844_CONS.out.txt	NA	NA	NA
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_893_940_CONS.out.txt	0.68	0.82	0.59
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_958_999_CONS.out.txt	0.70	0.79	0.58
Q2VIQ3_ENSG00000226650_ENSEMBL_ORTHOLOGUES_ALN_IDR_1087_1123_CONS.out.txt	0.68	0.88	0.48
Q2VPK5_ENSG00000174177_ENSEMBL_ORTHOLOGUES_ALN_IDR_385_398_CONS.out.txt	0.54	0.83	0.14
Q2WGJ9_ENSG00000214814_ENSEMBL_ORTHOLOGUES_ALN_IDR_64_74_CONS.out.txt	NA	NA	NA
Q2WGJ9_ENSG00000214814_ENSEMBL_ORTHOLOGUES_ALN_IDR_1211_1226_CONS.out.txt	0.86	1.00	0.59
Q2WGN9_ENSG00000215568_ENSEMBL_ORTHOLOGUES_ALN_IDR_548_565_CONS.out.txt	0.63	0.92	0.27
Q2YD98_ENSG00000163945_ENSEMBL_ORTHOLOGUES_ALN_IDR_486_514_CONS.out.txt	0.53	0.84	0.21
Q2YD98_ENSG00000163945_ENSEMBL_ORTHOLOGUES_ALN_IDR_542_615_CONS.out.txt	0.76	0.93	0.22
Q2YD98_ENSG00000163945_ENSEMBL_ORTHOLOGUES_ALN_IDR_624_639_CONS.out.txt	0.77	1.00	0.49
Q2YD98_ENSG00000163945_ENSEMBL_ORTHOLOGUES_ALN_IDR_654_699_CONS.out.txt	0.66	0.84	0.33
Q30KQ9_ENSG00000203970_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_17_CONS.out.txt	0.83	1.00	0.60
Q32M45_ENSG00000151572_ENSEMBL_ORTHOLOGUES_ALN_IDR_935_945_CONS.out.txt	0.71	1.00	0.53
Q32MH5_ENSG00000047346_ENSEMBL_ORTHOLOGUES_ALN_IDR_366_379_CONS.out.txt	NA	NA	NA
Q32MH5_ENSG00000047346_ENSEMBL_ORTHOLOGUES_ALN_IDR_477_492_CONS.out.txt	0.45	0.94	0.11
