#SEQID	AVERAGE_POS_CONS	MAX_POS_CONS	MIN_POS_CONS
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_33_CONS.out.txt	0.38	0.94	0.13
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_134_153_CONS.out.txt	0.40	0.99	0.18
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_205_228_CONS.out.txt	0.53	0.93	0.22
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_409_437_CONS.out.txt	0.33	0.88	0.10
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_462_475_CONS.out.txt	0.34	0.59	0.15
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_570_589_CONS.out.txt	0.29	0.65	0.16
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_607_693_CONS.out.txt	0.48	0.88	0.13
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_704_728_CONS.out.txt	0.38	0.86	0.15
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_735_767_CONS.out.txt	0.36	0.84	0.07
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_944_1050_CONS.out.txt	0.28	0.94	0.12
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_1075_1464_CONS.out.txt	0.26	0.39	0.16
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_1501_1519_CONS.out.txt	NA	NA	NA
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_1563_1772_CONS.out.txt	NA	NA	NA
Q702N8_ENSG00000168334_ENSEMBL_ORTHOLOGUES_ALN_IDR_1784_1843_CONS.out.txt	NA	NA	NA
Q709C8_ENSG00000129003_ENSEMBL_ORTHOLOGUES_ALN_IDR_481_491_CONS.out.txt	0.39	0.64	0.15
Q709C8_ENSG00000129003_ENSEMBL_ORTHOLOGUES_ALN_IDR_869_881_CONS.out.txt	NA	NA	NA
Q70CQ1_ENSG00000164663_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_146_CONS.out.txt	0.47	0.80	0.17
Q70CQ1_ENSG00000164663_ENSEMBL_ORTHOLOGUES_ALN_IDR_204_246_CONS.out.txt	0.48	0.81	0.15
Q70CQ1_ENSG00000164663_ENSEMBL_ORTHOLOGUES_ALN_IDR_287_331_CONS.out.txt	0.34	0.59	0.18
Q70CQ1_ENSG00000164663_ENSEMBL_ORTHOLOGUES_ALN_IDR_661_688_CONS.out.txt	NA	NA	NA
Q70CQ2_ENSG00000115464_ENSEMBL_ORTHOLOGUES_ALN_IDR_527_542_CONS.out.txt	0.82	0.93	0.71
Q70CQ3_ENSG00000135093_ENSEMBL_ORTHOLOGUES_ALN_IDR_195_213_CONS.out.txt	0.58	0.81	0.38
Q70CQ3_ENSG00000135093_ENSEMBL_ORTHOLOGUES_ALN_IDR_361_416_CONS.out.txt	0.30	0.71	0.15
Q70CQ3_ENSG00000135093_ENSEMBL_ORTHOLOGUES_ALN_IDR_506_517_CONS.out.txt	NA	NA	NA
Q70CQ4_ENSG00000103404_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_107_CONS.out.txt	0.51	0.72	0.22
Q70CQ4_ENSG00000103404_ENSEMBL_ORTHOLOGUES_ALN_IDR_166_181_CONS.out.txt	0.34	0.57	0.18
Q70CQ4_ENSG00000103404_ENSEMBL_ORTHOLOGUES_ALN_IDR_252_268_CONS.out.txt	0.34	0.45	0.17
Q70CQ4_ENSG00000103404_ENSEMBL_ORTHOLOGUES_ALN_IDR_440_451_CONS.out.txt	NA	NA	NA
Q70CQ4_ENSG00000103404_ENSEMBL_ORTHOLOGUES_ALN_IDR_797_1352_CONS.out.txt	0.50	0.91	0.14
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_12_CONS.out.txt	0.52	0.76	0.37
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_44_64_CONS.out.txt	0.49	0.85	0.32
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_105_152_CONS.out.txt	0.41	0.61	0.22
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_174_241_CONS.out.txt	0.40	0.68	0.16
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_529_570_CONS.out.txt	0.50	0.83	0.31
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_587_625_CONS.out.txt	NA	NA	NA
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_651_710_CONS.out.txt	NA	NA	NA
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_721_762_CONS.out.txt	NA	NA	NA
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_776_802_CONS.out.txt	NA	NA	NA
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_810_929_CONS.out.txt	0.57	0.64	0.48
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_944_1066_CONS.out.txt	0.50	0.74	0.24
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_1079_1162_CONS.out.txt	0.49	0.64	0.31
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_1177_1215_CONS.out.txt	0.38	0.57	0.18
Q70E73_ENSG00000173166_ENSEMBL_ORTHOLOGUES_ALN_IDR_1239_1250_CONS.out.txt	0.57	0.70	0.48
Q70EK8_ENSG00000145390_ENSEMBL_ORTHOLOGUES_ALN_IDR_376_438_CONS.out.txt	0.46	0.76	0.35
Q70EK8_ENSG00000145390_ENSEMBL_ORTHOLOGUES_ALN_IDR_459_1029_CONS.out.txt	0.48	0.95	0.15
Q70EK8_ENSG00000145390_ENSEMBL_ORTHOLOGUES_ALN_IDR_1056_1073_CONS.out.txt	0.37	0.77	0.16
Q70EK9_ENSG00000247746_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_125_CONS.out.txt	0.59	0.88	0.34
Q70EK9_ENSG00000247746_ENSEMBL_ORTHOLOGUES_ALN_IDR_141_179_CONS.out.txt	0.49	0.72	0.25
Q70EK9_ENSG00000247746_ENSEMBL_ORTHOLOGUES_ALN_IDR_315_356_CONS.out.txt	0.76	1.00	0.52
Q70EK9_ENSG00000247746_ENSEMBL_ORTHOLOGUES_ALN_IDR_523_542_CONS.out.txt	0.65	0.82	0.43
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_13_CONS.out.txt	0.23	0.29	0.14
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_363_736_CONS.out.txt	0.54	0.81	0.20
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_770_788_CONS.out.txt	0.56	0.71	0.43
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_870_1310_CONS.out.txt	0.33	0.78	0.15
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_1331_1500_CONS.out.txt	0.30	0.48	0.16
Q70EL1_ENSG00000166348_ENSEMBL_ORTHOLOGUES_ALN_IDR_1585_1599_CONS.out.txt	NA	NA	NA
Q70EL2_ENSG00000123552_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_34_CONS.out.txt	0.63	0.82	0.30
Q70EL2_ENSG00000123552_ENSEMBL_ORTHOLOGUES_ALN_IDR_159_183_CONS.out.txt	0.54	0.83	0.26
Q70EL2_ENSG00000123552_ENSEMBL_ORTHOLOGUES_ALN_IDR_388_554_CONS.out.txt	0.40	0.93	0.12
Q70EL2_ENSG00000123552_ENSEMBL_ORTHOLOGUES_ALN_IDR_565_597_CONS.out.txt	0.30	0.47	0.15
Q70EL2_ENSG00000123552_ENSEMBL_ORTHOLOGUES_ALN_IDR_758_779_CONS.out.txt	0.49	0.83	0.18
Q70EL4_ENSG00000154914_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_93_CONS.out.txt	0.27	0.51	0.13
Q70EL4_ENSG00000154914_ENSEMBL_ORTHOLOGUES_ALN_IDR_211_224_CONS.out.txt	NA	NA	NA
Q70EL4_ENSG00000154914_ENSEMBL_ORTHOLOGUES_ALN_IDR_741_830_CONS.out.txt	0.39	0.80	0.13
Q70EL4_ENSG00000154914_ENSEMBL_ORTHOLOGUES_ALN_IDR_840_1123_CONS.out.txt	0.36	0.95	0.13
Q70J99_ENSG00000092929_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_44_CONS.out.txt	0.30	0.65	0.08
Q70J99_ENSG00000092929_ENSEMBL_ORTHOLOGUES_ALN_IDR_147_163_CONS.out.txt	0.39	0.68	0.16
Q70JA7_ENSG00000198108_ENSEMBL_ORTHOLOGUES_ALN_IDR_50_166_CONS.out.txt	0.36	0.72	0.19
Q70JA7_ENSG00000198108_ENSEMBL_ORTHOLOGUES_ALN_IDR_606_616_CONS.out.txt	0.34	0.55	0.18
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_36_CONS.out.txt	0.33	0.52	0.17
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_59_75_CONS.out.txt	0.44	0.62	0.28
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_85_132_CONS.out.txt	0.45	0.76	0.22
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_136_201_CONS.out.txt	0.39	0.75	0.18
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_208_261_CONS.out.txt	0.36	0.63	0.18
Q70SY1_ENSG00000182158_ENSEMBL_ORTHOLOGUES_ALN_IDR_399_505_CONS.out.txt	0.36	0.81	0.18
Q70UQ0_ENSG00000166130_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_46_CONS.out.txt	0.29	0.89	0.11
Q70YC5_ENSG00000138311_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_19_CONS.out.txt	0.40	1.00	0.17
Q70YC5_ENSG00000138311_ENSEMBL_ORTHOLOGUES_ALN_IDR_55_150_CONS.out.txt	0.31	0.68	0.18
Q70YC5_ENSG00000138311_ENSEMBL_ORTHOLOGUES_ALN_IDR_305_315_CONS.out.txt	NA	NA	NA
Q70YC5_ENSG00000138311_ENSEMBL_ORTHOLOGUES_ALN_IDR_319_400_CONS.out.txt	0.28	0.66	0.17
Q70Z35_ENSG00000046889_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_12_CONS.out.txt	NA	NA	NA
Q70Z35_ENSG00000046889_ENSEMBL_ORTHOLOGUES_ALN_IDR_773_783_CONS.out.txt	0.40	0.55	0.32
Q70Z35_ENSG00000046889_ENSEMBL_ORTHOLOGUES_ALN_IDR_968_979_CONS.out.txt	0.51	0.74	0.35
Q70Z35_ENSG00000046889_ENSEMBL_ORTHOLOGUES_ALN_IDR_1059_1080_CONS.out.txt	0.52	0.80	0.29
Q70Z44_ENSG00000186090_ENSEMBL_ORTHOLOGUES_ALN_IDR_362_399_CONS.out.txt	0.48	0.74	0.26
Q70Z53_ENSG00000148690_ENSEMBL_ORTHOLOGUES_ALN_IDR_231_289_CONS.out.txt	0.42	0.69	0.18
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_18_CONS.out.txt	0.39	0.58	0.21
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_47_137_CONS.out.txt	0.32	0.84	0.13
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_154_271_CONS.out.txt	0.32	1.00	0.09
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_284_437_CONS.out.txt	0.28	0.64	0.08
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_453_491_CONS.out.txt	0.51	0.80	0.21
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_516_853_CONS.out.txt	0.37	0.98	0.15
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_875_1173_CONS.out.txt	0.37	0.97	0.13
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_1196_1268_CONS.out.txt	0.35	0.56	0.16
Q711Q0_ENSG00000177354_ENSEMBL_ORTHOLOGUES_ALN_IDR_1316_1418_CONS.out.txt	0.28	0.58	0.10
Q712K3_ENSG00000107341_ENSEMBL_ORTHOLOGUES_ALN_IDR_217_236_CONS.out.txt	0.52	0.80	0.31
Q717R9_ENSG00000205795_ENSEMBL_ORTHOLOGUES_ALN_IDR_41_56_CONS.out.txt	0.42	0.59	0.20
Q71F23_ENSG00000151725_ENSEMBL_ORTHOLOGUES_ALN_IDR_9_63_CONS.out.txt	0.41	0.81	0.19
Q71F23_ENSG00000151725_ENSEMBL_ORTHOLOGUES_ALN_IDR_87_244_CONS.out.txt	0.31	0.60	0.09
Q71F56_ENSG00000123066_ENSEMBL_ORTHOLOGUES_ALN_IDR_249_260_CONS.out.txt	NA	NA	NA
Q71F56_ENSG00000123066_ENSEMBL_ORTHOLOGUES_ALN_IDR_296_911_CONS.out.txt	0.47	0.94	0.19
Q71F56_ENSG00000123066_ENSEMBL_ORTHOLOGUES_ALN_IDR_955_1100_CONS.out.txt	0.63	0.96	0.23
Q71F56_ENSG00000123066_ENSEMBL_ORTHOLOGUES_ALN_IDR_1529_1670_CONS.out.txt	0.44	0.78	0.23
Q71F56_ENSG00000123066_ENSEMBL_ORTHOLOGUES_ALN_IDR_2050_2088_CONS.out.txt	0.50	0.74	0.30
Q71H61_ENSG00000143195_ENSEMBL_ORTHOLOGUES_ALN_IDR_245_302_CONS.out.txt	0.39	0.87	0.19
Q71H61_ENSG00000143195_ENSEMBL_ORTHOLOGUES_ALN_IDR_331_424_CONS.out.txt	0.48	0.95	0.14
Q71H61_ENSG00000143195_ENSEMBL_ORTHOLOGUES_ALN_IDR_438_637_CONS.out.txt	0.45	0.78	0.14
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_14_CONS.out.txt	NA	NA	NA
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_24_96_CONS.out.txt	0.35	0.60	0.21
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_281_331_CONS.out.txt	0.42	0.64	0.21
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_338_472_CONS.out.txt	0.43	0.84	0.16
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_510_613_CONS.out.txt	0.27	0.73	0.13
Q71RC2_ENSG00000161813_ENSEMBL_ORTHOLOGUES_ALN_IDR_628_718_CONS.out.txt	0.40	0.66	0.22
Q71RG4_ENSG00000168591_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_24_CONS.out.txt	NA	NA	NA
Q71RG4_ENSG00000168591_ENSEMBL_ORTHOLOGUES_ALN_IDR_74_166_CONS.out.txt	0.39	0.94	0.15
Q71RG4_ENSG00000168591_ENSEMBL_ORTHOLOGUES_ALN_IDR_247_267_CONS.out.txt	0.39	0.58	0.22
Q71RS6_ENSG00000188467_ENSEMBL_ORTHOLOGUES_ALN_IDR_25_44_CONS.out.txt	0.43	0.78	0.23
Q71RS6_ENSG00000188467_ENSEMBL_ORTHOLOGUES_ALN_IDR_235_266_CONS.out.txt	0.40	0.76	0.18
Q71SY5_ENSG00000104973_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_11_CONS.out.txt	NA	NA	NA
Q71SY5_ENSG00000104973_ENSEMBL_ORTHOLOGUES_ALN_IDR_231_394_CONS.out.txt	0.34	0.56	0.18
Q71SY5_ENSG00000104973_ENSEMBL_ORTHOLOGUES_ALN_IDR_559_747_CONS.out.txt	0.37	0.59	0.16
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_69_CONS.out.txt	0.59	0.84	0.22
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_199_239_CONS.out.txt	0.52	0.73	0.19
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_247_270_CONS.out.txt	0.36	0.67	0.09
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_276_291_CONS.out.txt	0.67	0.95	0.18
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_298_332_CONS.out.txt	0.51	0.79	0.30
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_352_372_CONS.out.txt	0.42	0.61	0.31
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_388_401_CONS.out.txt	0.40	0.49	0.22
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_422_454_CONS.out.txt	0.48	0.74	0.29
Q75N03_ENSG00000105879_ENSEMBL_ORTHOLOGUES_ALN_IDR_474_491_CONS.out.txt	0.74	0.87	0.51
Q75QN2_ENSG00000164941_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_17_CONS.out.txt	0.42	0.92	0.19
Q75QN2_ENSG00000164941_ENSEMBL_ORTHOLOGUES_ALN_IDR_731_745_CONS.out.txt	0.54	0.95	0.38
Q75T13_ENSG00000197121_ENSEMBL_ORTHOLOGUES_ALN_IDR_780_801_CONS.out.txt	0.39	0.63	0.29
Q75V66_ENSG00000171714_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_65_CONS.out.txt	0.48	0.79	0.14
Q75VX8_ENSG00000157833_ENSEMBL_ORTHOLOGUES_ALN_IDR_181_209_CONS.out.txt	NA	NA	NA
Q75VX8_ENSG00000157833_ENSEMBL_ORTHOLOGUES_ALN_IDR_367_795_CONS.out.txt	0.52	0.90	0.17
Q75WM6_ENSG00000187166_ENSEMBL_ORTHOLOGUES_ALN_IDR_12_56_CONS.out.txt	0.50	0.79	0.22
Q75WM6_ENSG00000187166_ENSEMBL_ORTHOLOGUES_ALN_IDR_195_230_CONS.out.txt	0.49	0.88	0.30
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_265_290_CONS.out.txt	0.51	0.99	0.26
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_294_440_CONS.out.txt	0.58	0.87	0.25
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_456_522_CONS.out.txt	0.76	0.97	0.53
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_527_584_CONS.out.txt	0.67	0.88	0.46
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_592_659_CONS.out.txt	0.52	0.80	0.21
Q765P7_ENSG00000132613_ENSEMBL_ORTHOLOGUES_ALN_IDR_690_720_CONS.out.txt	0.41	0.78	0.20
Q76B58_ENSG00000162670_ENSEMBL_ORTHOLOGUES_ALN_IDR_159_169_CONS.out.txt	0.56	0.72	0.35
Q76EJ3_ENSG00000130958_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_18_CONS.out.txt	NA	NA	NA
Q76EJ3_ENSG00000130958_ENSEMBL_ORTHOLOGUES_ALN_IDR_322_336_CONS.out.txt	0.20	0.27	0.11
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_111_123_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_218_302_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_321_374_CONS.out.txt	0.51	0.77	0.25
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_386_468_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_498_538_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_551_747_CONS.out.txt	0.46	0.76	0.21
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_800_848_CONS.out.txt	0.52	0.77	0.21
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_890_901_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_929_941_CONS.out.txt	NA	NA	NA
Q76FK4_ENSG00000198000_ENSEMBL_ORTHOLOGUES_ALN_IDR_1003_1108_CONS.out.txt	0.42	0.77	0.22
Q76G19_ENSG00000067840_ENSEMBL_ORTHOLOGUES_ALN_IDR_232_284_CONS.out.txt	0.45	0.92	0.14
Q76G19_ENSG00000067840_ENSEMBL_ORTHOLOGUES_ALN_IDR_289_349_CONS.out.txt	0.48	0.81	0.20
Q76G19_ENSG00000067840_ENSEMBL_ORTHOLOGUES_ALN_IDR_370_392_CONS.out.txt	0.33	0.71	0.11
Q76G19_ENSG00000067840_ENSEMBL_ORTHOLOGUES_ALN_IDR_439_617_CONS.out.txt	0.44	0.95	0.09
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_11_34_CONS.out.txt	0.24	0.40	0.10
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_55_70_CONS.out.txt	0.51	0.67	0.38
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_467_652_CONS.out.txt	0.40	0.95	0.12
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_662_749_CONS.out.txt	0.37	0.94	0.15
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_759_864_CONS.out.txt	0.26	0.85	0.12
Q76I76_ENSG00000141298_ENSEMBL_ORTHOLOGUES_ALN_IDR_884_1419_CONS.out.txt	0.36	0.90	0.09
Q76KD6_ENSG00000186583_ENSEMBL_ORTHOLOGUES_ALN_IDR_49_433_CONS.out.txt	0.35	0.63	0.16
Q76KP1_ENSG00000182272_ENSEMBL_ORTHOLOGUES_ALN_IDR_37_103_CONS.out.txt	0.38	0.64	0.14
Q76KP1_ENSG00000182272_ENSEMBL_ORTHOLOGUES_ALN_IDR_415_669_CONS.out.txt	0.35	0.76	0.11
Q76KP1_ENSG00000182272_ENSEMBL_ORTHOLOGUES_ALN_IDR_787_801_CONS.out.txt	0.30	0.62	0.13
Q76KP1_ENSG00000182272_ENSEMBL_ORTHOLOGUES_ALN_IDR_1027_1039_CONS.out.txt	0.30	0.54	0.14
Q76KX8_ENSG00000198633_ENSEMBL_ORTHOLOGUES_ALN_IDR_49_70_CONS.out.txt	0.82	0.99	0.52
Q76KX8_ENSG00000198633_ENSEMBL_ORTHOLOGUES_ALN_IDR_79_197_CONS.out.txt	0.70	0.96	0.51
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_87_156_CONS.out.txt	0.46	0.78	0.33
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_182_266_CONS.out.txt	0.49	0.82	0.27
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_395_616_CONS.out.txt	0.35	0.82	0.17
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_623_652_CONS.out.txt	0.47	0.83	0.23
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_687_945_CONS.out.txt	0.35	0.70	0.15
Q76LX8_ENSG00000160323_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_22_CONS.out.txt	NA	NA	NA
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_968_1058_CONS.out.txt	0.37	0.96	0.13
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_1078_1124_CONS.out.txt	0.41	0.84	0.22
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_1128_1258_CONS.out.txt	0.36	0.96	0.11
Q76L83_ENSG00000143970_ENSEMBL_ORTHOLOGUES_ALN_IDR_1274_1395_CONS.out.txt	0.40	0.74	0.23
Q76LX8_ENSG00000160323_ENSEMBL_ORTHOLOGUES_ALN_IDR_32_76_CONS.out.txt	NA	NA	NA
Q76LX8_ENSG00000160323_ENSEMBL_ORTHOLOGUES_ALN_IDR_1138_1159_CONS.out.txt	NA	NA	NA
Q76LX8_ENSG00000160323_ENSEMBL_ORTHOLOGUES_ALN_IDR_1163_1188_CONS.out.txt	NA	NA	NA
Q76LX8_ENSG00000160323_ENSEMBL_ORTHOLOGUES_ALN_IDR_1415_1427_CONS.out.txt	NA	NA	NA
Q76M96_ENSG00000091986_ENSEMBL_ORTHOLOGUES_ALN_IDR_24_137_CONS.out.txt	0.52	0.86	0.16
Q76M96_ENSG00000091986_ENSEMBL_ORTHOLOGUES_ALN_IDR_294_607_CONS.out.txt	0.54	0.82	0.29
Q76MJ5_ENSG00000134398_ENSEMBL_ORTHOLOGUES_ALN_IDR_380_395_CONS.out.txt	0.24	0.35	0.09
Q76MJ5_ENSG00000134398_ENSEMBL_ORTHOLOGUES_ALN_IDR_407_431_CONS.out.txt	0.42	0.54	0.37
Q76MJ5_ENSG00000134398_ENSEMBL_ORTHOLOGUES_ALN_IDR_453_508_CONS.out.txt	0.36	0.85	0.16
Q76MJ5_ENSG00000134398_ENSEMBL_ORTHOLOGUES_ALN_IDR_915_926_CONS.out.txt	NA	NA	NA
Q76N32_ENSG00000011523_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_263_CONS.out.txt	0.28	0.55	0.12
Q76N32_ENSG00000011523_ENSEMBL_ORTHOLOGUES_ALN_IDR_314_326_CONS.out.txt	0.61	0.86	0.46
Q76N32_ENSG00000011523_ENSEMBL_ORTHOLOGUES_ALN_IDR_338_477_CONS.out.txt	0.28	0.64	0.11
Q76N32_ENSG00000011523_ENSEMBL_ORTHOLOGUES_ALN_IDR_507_619_CONS.out.txt	0.24	0.50	0.12
Q76N32_ENSG00000011523_ENSEMBL_ORTHOLOGUES_ALN_IDR_743_753_CONS.out.txt	NA	NA	NA
Q76N89_ENSG00000002746_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_34_CONS.out.txt	0.68	0.90	0.23
Q76N89_ENSG00000002746_ENSEMBL_ORTHOLOGUES_ALN_IDR_348_828_CONS.out.txt	0.42	0.95	0.10
Q76N89_ENSG00000002746_ENSEMBL_ORTHOLOGUES_ALN_IDR_863_942_CONS.out.txt	0.57	0.86	0.25
Q76N89_ENSG00000002746_ENSEMBL_ORTHOLOGUES_ALN_IDR_1055_1109_CONS.out.txt	0.58	0.90	0.23
Q76N89_ENSG00000002746_ENSEMBL_ORTHOLOGUES_ALN_IDR_1197_1219_CONS.out.txt	0.82	0.94	0.66
Q76NI1_ENSG00000171798_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_16_CONS.out.txt	NA	NA	NA
Q76NI1_ENSG00000171798_ENSEMBL_ORTHOLOGUES_ALN_IDR_208_440_CONS.out.txt	NA	NA	NA
Q76NI1_ENSG00000171798_ENSEMBL_ORTHOLOGUES_ALN_IDR_609_637_CONS.out.txt	NA	NA	NA
